timestamp,open,high,low,close,vol,volCcy,volCcyQuote,confirm
2024-04-30 23:00:00,3010.07,3030.95,3000.34,3014.72,564202,56420.2,170165477.8397,1
2024-05-01 00:00:00,3014.71,3024,2986.75,2999.75,772807.4,77280.74,232087180.7458,1
2024-05-01 01:00:00,2999.76,3015.8,2977.76,3002.61,889438.4,88943.84,266824131.8085,1
2024-05-01 02:00:00,3002.6,3004.28,2958.49,2988.36,1146536.5,114653.65,341708176.6105,1
2024-05-01 03:00:00,2988,3008.62,2985.82,3004.38,367819.7,36781.97,110259721.0556,1
2024-05-01 04:00:00,3004.38,3015,3002.73,3006.15,326019,32601.9,98092891.7539,1
2024-05-01 05:00:00,3006.15,3010.8,2986.04,2994.77,628065.8,62806.58,188198842.6446,1
2024-05-01 06:00:00,2994.78,2997.33,2950.82,2954.67,1069856.4,106985.64,317742530.6599,1
2024-05-01 07:00:00,2954.66,2957.93,2856.39,2869.28,4792831.2,479283.12,1387191907.7786,1
2024-05-01 08:00:00,2869.44,2874.27,2815,2861.89,2889417.2,288941.72,822809641.1906,1
2024-05-01 09:00:00,2861.89,2891.63,2856.96,2875.78,1257048.9,125704.89,361855979.3472,1
2024-05-01 10:00:00,2875.78,2897.89,2858.68,2894.27,983614.6,98361.46,283188724.3187,1
2024-05-01 11:00:00,2894.26,2906.94,2879.17,2905.75,679036,67903.6,196452740.136,1
2024-05-01 12:00:00,2905.74,2934.37,2898.12,2916.98,1202813,120281.3,351134561.8688,1
2024-05-01 13:00:00,2916.98,2921.44,2878.82,2889.62,1301988.2,130198.82,377091488.1751,1
2024-05-01 14:00:00,2889.63,2913.17,2881.28,2906.15,1014650.7,101465.07,293888675.4075,1
2024-05-01 15:00:00,2906.15,2907.95,2865.5,2885.79,1470436.3,147043.63,424026563.4557,1
2024-05-01 16:00:00,2885.8,2914,2875.11,2891.28,1124524.1,112452.41,325558153.9391,1
2024-05-01 17:00:00,2891.28,2934.65,2868.01,2921.91,1004572.8,100457.28,291624183.5924,1
2024-05-01 18:00:00,2921.92,3016.41,2917.15,2989.95,2928686.6,292868.66,870906050.6928,1
2024-05-01 19:00:00,2990,3001.69,2910.01,2926.39,2193099,219309.9,646343157.1536,1
2024-05-01 20:00:00,2926.27,2948.27,2913.43,2940.92,696423.6,69642.36,204376298.2861,1
2024-05-01 21:00:00,2940.78,2978.28,2935.51,2968.02,595847.1,59584.71,176392832.186,1
2024-05-01 22:00:00,2968.02,2981.48,2965.5,2969.2,396240.4,39624.04,117797828.7763,1
2024-05-01 23:00:00,2969.19,2984.96,2961.87,2971.79,407809.6,40780.96,121311415.6158,1
2024-05-02 00:00:00,2971.79,2982.15,2944.45,2948.05,574136.7,57413.67,170090011.2341,1
2024-05-02 01:00:00,2948.06,2957.47,2892.2,2905.99,1134136.4,113413.64,330970726.2456,1
2024-05-02 02:00:00,2905.99,2929.15,2901.2,2917.87,680848.7,68084.87,198473409.3594,1
2024-05-02 03:00:00,2917.87,2935.51,2917.75,2929.31,318418.8,31841.88,93252388.2953,1
2024-05-02 04:00:00,2929.32,2938.94,2917.01,2922.57,323094.8,32309.48,94621139.8776,1
2024-05-02 05:00:00,2922.58,2923.16,2897.53,2915.83,620917.7,62091.77,180744271.9316,1
2024-05-02 06:00:00,2915.84,2925.95,2910.03,2914.99,378340.7,37834.07,110396474.5638,1
2024-05-02 07:00:00,2914.99,2936.82,2914.19,2920.88,455494.7,45549.47,133341630.1087,1
2024-05-02 08:00:00,2920.88,2946.76,2916.01,2941.61,648623.5,64862.35,190445516.5448,1
2024-05-02 09:00:00,2941.62,2948.62,2934.25,2946.19,402909.4,40290.94,118595604.6758,1
2024-05-02 10:00:00,2946.19,2968,2937.2,2965,802929.5,80292.95,237186824.2836,1
2024-05-02 11:00:00,2965.01,3002.4,2964.48,2995.41,2154591.2,215459.12,643984817.9227,1
2024-05-02 12:00:00,2995.41,3013.76,2980.19,2982.12,1292350.1,129235.01,387181249.1796,1
2024-05-02 13:00:00,2982.13,2988.92,2956.22,2965.91,1100103.4,110010.34,327111220.2309,1
2024-05-02 14:00:00,2965.91,2998.5,2951.21,2992.19,1299081.9,129908.19,386736249.8599,1
2024-05-02 15:00:00,2992.26,3001.68,2984.21,2990.45,685644.2,68564.42,205296968.5997,1
2024-05-02 16:00:00,2990.45,2995.4,2976.19,2981.62,547720.8,54772.08,163511077.605,1
2024-05-02 17:00:00,2981.62,3000,2975.44,2992.94,356195.5,35619.55,106477996.0732,1
2024-05-02 18:00:00,2992.94,3007.38,2970.53,2991.84,658752.5,65875.25,196877269.664,1
2024-05-02 19:00:00,2991.85,3001.57,2980.32,3000.54,250129.2,25012.92,74791572.1099,1
2024-05-02 20:00:00,3000.51,3003.09,2968.5,2986.84,632884.1,63288.41,189011468.6291,1
2024-05-02 21:00:00,2986.85,3017.65,2985.17,2996.4,479987.8,47998.78,144034080.4806,1
2024-05-02 22:00:00,2996.4,3015.52,2988.87,2997.26,369277.9,36927.79,110866227.1397,1
2024-05-02 23:00:00,2997.25,2998.85,2984.1,2986.32,215110.2,21511.02,64312344.2579,1
2024-05-03 00:00:00,2986.32,2995.38,2978,2984.15,290597.2,29059.72,86747412.2705,1
2024-05-03 01:00:00,2984.14,3016.86,2981.47,3007.63,669488.9,66948.89,201213218.8134,1
2024-05-03 02:00:00,3007.64,3037.88,3003.15,3012.4,946923.5,94692.35,286230255.314,1
2024-05-03 03:00:00,3012.4,3024.15,3005.66,3009.88,323903.6,32390.36,97662795.5554,1
2024-05-03 04:00:00,3009.72,3016.75,2996.08,3003.61,333950.1,33395.01,100379165.7735,1
2024-05-03 05:00:00,3003.61,3005.98,2995.03,2997.58,265375,26537.5,79626769.4084,1
2024-05-03 06:00:00,2997.57,2999.2,2981.08,2981.61,584294.5,58429.45,174613840.2877,1
2024-05-03 07:00:00,2981.6,2991.67,2957.59,2968.49,914755.5,91475.55,271900678.3988,1
2024-05-03 08:00:00,2968.5,2984.38,2963.55,2972.08,440636.8,44063.68,131072344.4121,1
2024-05-03 09:00:00,2972.1,2991.66,2970.03,2983.22,404901.3,40490.13,120782401.0595,1
2024-05-03 10:00:00,2983.22,2986.13,2957.82,2971.27,594978,59497.8,176644790.4432,1
2024-05-03 11:00:00,2971.26,2985.46,2963.06,2979.6,428665.7,42866.57,127456089.3535,1
2024-05-03 12:00:00,2979.6,3047.87,2968.7,3035.01,2331406.2,233140.62,703310253.5161,1
2024-05-03 13:00:00,3035,3065,3030.49,3061.3,2169022.8,216902.28,661445873.916,1
2024-05-03 14:00:00,3061.31,3074.5,3043.91,3055.05,983929.5,98392.95,300926693.0365,1
2024-05-03 15:00:00,3055.05,3086,3048.57,3075.59,832084.6,83208.46,255412959.9669,1
2024-05-03 16:00:00,3075.6,3088.38,3063,3067.27,686402.3,68640.23,211196793.1848,1
2024-05-03 17:00:00,3067.26,3083.88,3062.09,3079.75,358220.2,35822.02,110108723.7395,1
2024-05-03 18:00:00,3079.74,3083.33,3066.61,3069.2,230953.7,23095.37,71019084.2963,1
2024-05-03 19:00:00,3069.16,3075,3062.4,3072.71,190412.7,19041.27,58422532.2517,1
2024-05-03 20:00:00,3072.7,3127.7,3068.91,3113.69,1116503.1,111650.31,346566957.7769,1
2024-05-03 21:00:00,3113.68,3116.71,3094.46,3110.59,330223.2,33022.32,102553458.5142,1
2024-05-03 22:00:00,3110.59,3116.9,3104.02,3106.45,279386.3,27938.63,86888633.4526,1
2024-05-03 23:00:00,3106.36,3120.65,3099.11,3103,261546.1,26154.61,81286825.3974,1
2024-05-04 00:00:00,3103.01,3126.5,3098.3,3117.51,432772.4,43277.24,134787244.8074,1
2024-05-04 01:00:00,3117.5,3132.03,3105.01,3105.29,513923.5,51392.35,160299850.0741,1
2024-05-04 02:00:00,3105.28,3106.93,3092.43,3100.55,396011,39601.1,122744361.4754,1
2024-05-04 03:00:00,3100.55,3114.4,3099.15,3112.34,250958,25095.8,77990963.1764,1
2024-05-04 04:00:00,3112.35,3123.69,3105,3117.28,374307.6,37430.76,116545581.9012,1
2024-05-04 05:00:00,3117.31,3122.9,3107.01,3118.35,222067.4,22206.74,69179331.6598,1
2024-05-04 06:00:00,3118.35,3118.97,3103.45,3106.31,215319.1,21531.91,66986727.9261,1
2024-05-04 07:00:00,3106.31,3109.15,3095.58,3096.39,239327,23932.7,74228022.0125,1
2024-05-04 08:00:00,3096.4,3111.52,3095.46,3108.35,220895.1,22089.51,68584925.2694,1
2024-05-04 09:00:00,3108.34,3113.41,3102,3107.1,152268,15226.8,47325385.2535,1
2024-05-04 10:00:00,3107.09,3170.2,3101.76,3166.48,1194080.9,119408.09,374714539.3153,1
2024-05-04 11:00:00,3166.48,3168.51,3120.2,3131,1065858.1,106585.81,335466409.3086,1
2024-05-04 12:00:00,3131,3153.45,3125,3150.99,473799.9,47379.99,148805815.4199,1
2024-05-04 13:00:00,3151.07,3159.92,3116.19,3129.76,863542.6,86354.26,270569842.3833,1
2024-05-04 14:00:00,3129.75,3135.55,3119.03,3130.01,285313.4,28531.34,89240464.7639,1
2024-05-04 15:00:00,3130.01,3130.81,3114.31,3126.59,279514.7,27951.47,87292370.9892,1
2024-05-04 16:00:00,3126.66,3129.66,3115.11,3128.55,326716.7,32671.67,102028284.1259,1
2024-05-04 17:00:00,3128.56,3137.05,3114.01,3122.23,271137.4,27113.74,84741659.5951,1
2024-05-04 18:00:00,3122.24,3132.42,3118.65,3125.02,132588.3,13258.83,41457331.8925,1
2024-05-04 19:00:00,3125.03,3140.88,3119.41,3137.1,173038.5,17303.85,54153355.9979,1
2024-05-04 20:00:00,3137.11,3147.35,3127.26,3127.45,248200.6,24820.06,77889018.6923,1
2024-05-04 21:00:00,3127.45,3130.86,3102.63,3121.85,295022.7,29502.27,91953069.2582,1
2024-05-04 22:00:00,3121.86,3124.36,3106.03,3107.25,136744.8,13674.48,42575558.5088,1
2024-05-04 23:00:00,3107.25,3120.66,3106.32,3117.34,123924.4,12392.44,38605340.0305,1
2024-05-05 00:00:00,3117.34,3127,3084.23,3108.23,746338.1,74633.81,231628231.4647,1
2024-05-05 01:00:00,3108.23,3114.2,3071.2,3090.46,976349.8,97634.98,301621965.9171,1
2024-05-05 02:00:00,3090.46,3096.36,3080.81,3081.45,225062.5,22506.25,69533572.9076,1
2024-05-05 03:00:00,3081.45,3087.95,3074.19,3086.88,278413.9,27841.39,85807562.538,1
2024-05-05 04:00:00,3086.82,3095,3085.48,3089.19,197153.7,19715.37,60928150.1972,1
2024-05-05 05:00:00,3088.93,3098.73,3080.65,3085.72,192427.2,19242.72,59472700.5333,1
2024-05-05 06:00:00,3085.74,3096.38,3081.6,3092.31,145687,14568.7,45030528.9148,1
2024-05-05 07:00:00,3092.31,3116,3090,3105.73,523581.6,52358.16,162604225.1157,1
2024-05-05 08:00:00,3105.74,3173.93,3103.45,3156.56,1585197.4,158519.74,498443908.5558,1
2024-05-05 09:00:00,3156.56,3157.99,3130.6,3144.06,668595.3,66859.53,210076266.023,1
2024-05-05 10:00:00,3144.07,3153.31,3129.14,3135.01,372274.8,37227.48,116880604.5423,1
2024-05-05 11:00:00,3135,3142,3128.02,3138.6,285167.5,28516.75,89450122.2894,1
2024-05-05 12:00:00,3138.61,3141.5,3129.89,3138,183894.3,18389.43,57657822.3461,1
2024-05-05 13:00:00,3138,3156.55,3126.3,3147.99,785693.2,78569.32,247038780.6867,1
2024-05-05 14:00:00,3148,3155.12,3127.6,3153.23,690161.7,69016.17,216632272.1804,1
2024-05-05 15:00:00,3153.23,3167.9,3142.46,3159.91,737185.8,73718.58,232654331.4284,1
2024-05-05 16:00:00,3159.9,3166.48,3142.73,3148.8,469256,46925.6,148090841.2119,1
2024-05-05 17:00:00,3148.79,3161.99,3143.81,3147.71,196676.7,19667.67,62014324.5457,1
2024-05-05 18:00:00,3147.71,3148.19,3130.5,3139.63,331020.5,33102.05,103921418.152,1
2024-05-05 19:00:00,3139.64,3146.16,3133.33,3142.99,126389.9,12638.99,39717924.6044,1
2024-05-05 20:00:00,3142.99,3146,3133.74,3137.8,165537.3,16553.73,51948080.0178,1
2024-05-05 21:00:00,3137.79,3138,3120.05,3136.36,214102.2,21410.22,67008946.6841,1
2024-05-05 22:00:00,3136.36,3137.08,3125.93,3131.86,126364.1,12636.41,39554647.3393,1
2024-05-05 23:00:00,3131.85,3146.87,3130.25,3136.39,248410.2,24841.02,77983860.0804,1
2024-05-06 00:00:00,3136.38,3158.79,3136.37,3148.31,297459.2,29745.92,93673383.94,1
2024-05-06 01:00:00,3148.32,3166.2,3136.9,3144.07,531523.7,53152.37,167511574.0981,1
2024-05-06 02:00:00,3144.06,3154.08,3132.1,3133.19,334285.4,33428.54,105144682.2126,1
2024-05-06 03:00:00,3133.19,3140.08,3123.55,3135.2,438708.2,43870.82,137435054.0738,1
2024-05-06 04:00:00,3135.19,3148.67,3127.99,3148.67,293050.5,29305.05,91955856.4862,1
2024-05-06 05:00:00,3148.67,3179.01,3141.51,3178.97,876225.8,87622.58,277142773.9819,1
2024-05-06 06:00:00,3178.97,3192.99,3172,3175.98,945928.9,94592.89,301075556.2065,1
2024-05-06 07:00:00,3175.93,3184.72,3168.5,3180.48,458659.9,45865.99,145644071.4394,1
2024-05-06 08:00:00,3180.49,3222.59,3175.58,3198.05,1699404.6,169940.46,544704218.0689,1
2024-05-06 09:00:00,3198.04,3207.63,3193.05,3202.91,402551,40255.1,128866343.5943,1
2024-05-06 10:00:00,3202.91,3204.91,3130.03,3145.76,2062342.7,206234.27,651912573.2198,1
2024-05-06 11:00:00,3145.76,3165,3140.01,3149.96,735184.1,73518.41,231817169.9319,1
2024-05-06 12:00:00,3149.96,3155.43,3085.56,3103.56,1943652.6,194365.26,605895018.6793,1
2024-05-06 13:00:00,3103.56,3121.95,3095.42,3117.74,988270.8,98827.08,307312515.8247,1
2024-05-06 14:00:00,3117.74,3125.97,3073.44,3077.53,1291897.5,129189.75,400369737.9641,1
2024-05-06 15:00:00,3077.5,3094.76,3055.35,3090.18,1533225.2,153322.52,471244905.4085,1
2024-05-06 16:00:00,3090.18,3096.87,3070,3073,674516.8,67451.68,208022055.4692,1
2024-05-06 17:00:00,3073,3090.37,3060.1,3071,658984.7,65898.47,202540044.5056,1
2024-05-06 18:00:00,3071.08,3085.9,3061.6,3076.7,420227.5,42022.75,129244043.4054,1
2024-05-06 19:00:00,3076.63,3077.25,3045.6,3070.59,654395.9,65439.59,200167730.2111,1
2024-05-06 20:00:00,3070.59,3081.75,3061.99,3077.2,309657.4,30965.74,95181084.1937,1
2024-05-06 21:00:00,3077.2,3089.99,3076.78,3085.44,221598,22159.8,68352447.6355,1
2024-05-06 22:00:00,3085.43,3086.85,3078.07,3081.44,128750.6,12875.06,39684953.9043,1
2024-05-06 23:00:00,3081.45,3081.45,3060.59,3062.53,345009.1,34500.91,105877878.754,1
2024-05-07 00:00:00,3062.53,3083.94,3048.17,3072.44,631683.3,63168.33,193756642.1716,1
2024-05-07 01:00:00,3072.44,3097.8,3068.76,3094.75,440153.4,44015.34,135799301.9037,1
2024-05-07 02:00:00,3094.76,3096.35,3082.5,3086.65,225824.6,22582.46,69770236.8545,1
2024-05-07 03:00:00,3086.68,3088.48,3020.28,3049.19,1359756.3,135975.63,414313138.7468,1
2024-05-07 04:00:00,3049.2,3067.99,3044.16,3065.79,402887.1,40288.71,123212567.6234,1
2024-05-07 05:00:00,3065.79,3082.77,3055.21,3069.98,501655.9,50165.59,153986730.2294,1
2024-05-07 06:00:00,3069.98,3076.55,3058,3069.81,321345.9,32134.59,98533184.0742,1
2024-05-07 07:00:00,3069.82,3082.92,3063.83,3077.34,386325.6,38632.56,118865638.9965,1
2024-05-07 08:00:00,3077.34,3125.88,3074.01,3119.8,1566127.2,156612.72,486782009.3689,1
2024-05-07 09:00:00,3119.83,3130.5,3108.19,3113.2,587262.2,58726.22,183278706.8633,1
2024-05-07 10:00:00,3113.2,3115.1,3088.92,3100.36,810046.3,81004.63,251091164.7447,1
2024-05-07 11:00:00,3100.47,3105.58,3059.18,3063.7,934112.7,93411.27,287584413.2013,1
2024-05-07 12:00:00,3063.71,3084.25,3063.45,3076.25,503145.5,50314.55,154624590.7425,1
2024-05-07 13:00:00,3076.25,3082.18,3047.74,3060.88,824527.8,82452.78,252716697.9818,1
2024-05-07 14:00:00,3060.87,3093.09,3045,3092.18,972537.8,97253.78,298425542.8756,1
2024-05-07 15:00:00,3092.18,3107.8,3066.89,3071.22,1085343.4,108534.34,334972322.976,1
2024-05-07 16:00:00,3071.22,3079.46,3060.48,3071.37,390659,39065.9,119890294.482,1
2024-05-07 17:00:00,3071.37,3071.99,3055.03,3059.24,369098.8,36909.88,113015698.1261,1
2024-05-07 18:00:00,3058.91,3060,3026.63,3048,774055.5,77405.55,235511980.3562,1
2024-05-07 19:00:00,3048.06,3055.66,3044.53,3050.09,214284.7,21428.47,65386350.789,1
2024-05-07 20:00:00,3050.09,3059.49,3033.36,3049.24,386544.1,38654.41,117826412.9824,1
2024-05-07 21:00:00,3049.23,3062.49,3036.01,3051.63,267014.3,26701.43,81491721.8987,1
2024-05-07 22:00:00,3051.64,3053.32,3028.06,3037.42,416663.8,41666.38,126740132.4941,1
2024-05-07 23:00:00,3037.41,3038.74,3000,3006.05,1244370.7,124437.07,375120272.2476,1
2024-05-08 00:00:00,3006.05,3023.94,2994.11,3020.54,834564.8,83456.48,251390223.2221,1
2024-05-08 01:00:00,3020.53,3030.81,3015.22,3024.54,397362.8,39736.28,120177834.5734,1
2024-05-08 02:00:00,3024.54,3034.99,3024.53,3026.2,328209.2,32820.92,99453843.1527,1
2024-05-08 03:00:00,3026.21,3038.99,3018.48,3032.63,374881.7,37488.17,113601365.5517,1
2024-05-08 04:00:00,3032.63,3036.96,3000.55,3012.98,668216.4,66821.64,201688069.3845,1
2024-05-08 05:00:00,3012.98,3028.99,3005,3025.5,394143.9,39414.39,118947285.5537,1
2024-05-08 06:00:00,3025.5,3030.66,2994.48,3016.29,920839.5,92083.95,277047854.8728,1
2024-05-08 07:00:00,3016.28,3023,2990.01,2996.04,727965.5,72796.55,218542284.6207,1
2024-05-08 08:00:00,2996.04,3010,2982.63,3001.69,894770,89477,268072694.4911,1
2024-05-08 09:00:00,3001.74,3006.75,2978.05,2998.86,888292.7,88829.27,265531055.6104,1
2024-05-08 10:00:00,2998.87,3011.92,2996.29,3004.46,533177,53317.7,160172334.3347,1
2024-05-08 11:00:00,3004.46,3006.97,2981.45,2990.63,549341.9,54934.19,164363692.3339,1
2024-05-08 12:00:00,2990.84,3008.06,2985.25,3002.42,623699.3,62369.93,187001936.8988,1
2024-05-08 13:00:00,3002.42,3033.33,2987.98,3028.25,1308606.9,130860.69,394065266.0557,1
2024-05-08 14:00:00,3028.26,3032.71,3008.55,3020.61,764272.3,76427.23,230956704.3028,1
2024-05-08 15:00:00,3020.62,3023.5,2986.01,3007.28,1247751.9,124775.19,374673636.3288,1
2024-05-08 16:00:00,3007.28,3017.31,2992.29,3016.48,479591.3,47959.13,144163826.0851,1
2024-05-08 17:00:00,3016.48,3024.33,3005.17,3011.68,294877,29487.7,88877984.0422,1
2024-05-08 18:00:00,3011.68,3022.73,3008.7,3009.84,209809.2,20980.92,63268730.8474,1
2024-05-08 19:00:00,3009.84,3015.61,2986.16,2999.61,437409.7,43740.97,131133702.5846,1
2024-05-08 20:00:00,2999.72,3004.25,2934.04,2951.53,1461352.5,146135.25,432486075.6748,1
2024-05-08 21:00:00,2951.6,2984.63,2942.17,2971.93,566956.4,56695.64,168131037.4573,1
2024-05-08 22:00:00,2971.94,2975,2953.75,2969.3,382871.5,38287.15,113553061.3637,1
2024-05-08 23:00:00,2969.3,2977.89,2960.98,2974.24,330014.4,33001.44,98008193.6293,1
2024-05-09 00:00:00,2974.24,2990.64,2972.37,2988.01,329378.9,32937.89,98268828.1816,1
2024-05-09 01:00:00,2988.02,2999.86,2987.56,2997.42,306932.5,30693.25,91892239.9127,1
2024-05-09 02:00:00,2997.43,3006.95,2992.85,2999.24,315443.2,31544.32,94625187.9232,1
2024-05-09 03:00:00,2999.25,3003.84,2987.73,2997.8,351661.3,35166.13,105346423.5433,1
2024-05-09 04:00:00,2997.8,3004.9,2991.88,2993.21,281290.3,28129.03,84345102.3554,1
2024-05-09 05:00:00,2993.21,3016,2992.53,3004.12,476852,47685.2,143389301.169,1
2024-05-09 06:00:00,3004.13,3013.86,2997.26,3001.41,279523.2,27952.32,84005840.4207,1
2024-05-09 07:00:00,3001.42,3002.94,2975.95,2983.58,686096.1,68609.61,205039573.2567,1
2024-05-09 08:00:00,2983.59,2992.56,2975,2985.39,404583.3,40458.33,120773245.632,1
2024-05-09 09:00:00,2985.39,2987.83,2963,2983.44,704326.6,70432.66,209518040.1445,1
2024-05-09 10:00:00,2983.44,2984.89,2953.46,2956.09,606864.6,60686.46,180094201.8522,1
2024-05-09 11:00:00,2956.09,2986.8,2951.19,2977.87,776101.3,77610.13,230429765.5,1
2024-05-09 12:00:00,2977.88,2999.8,2975.6,2989.08,591552.8,59155.28,176733805.4126,1
2024-05-09 13:00:00,2989.08,2991.21,2955.73,2974.11,925254.5,92525.45,275119867.3587,1
2024-05-09 14:00:00,2974.11,2989.98,2968.06,2987.22,660245,66024.5,196788124.8473,1
2024-05-09 15:00:00,2987.22,3020,2981.07,3006.06,1074618.9,107461.89,322910245.038,1
2024-05-09 16:00:00,3006.07,3026.49,2992.42,2994.67,889159.9,88915.99,267921497.8452,1
2024-05-09 17:00:00,2994.67,3012.59,2988.54,3004.16,429621.4,42962.14,128901163.0388,1
2024-05-09 18:00:00,3004.16,3017.38,3001.46,3017.38,215367,21536.7,64865549.1874,1
2024-05-09 19:00:00,3017.37,3023.98,3013,3021.58,234693.5,23469.35,70847698.6196,1
2024-05-09 20:00:00,3021.58,3029.8,3015.36,3021.66,180614.3,18061.43,54575006.3787,1
2024-05-09 21:00:00,3021.61,3029.87,3015.47,3020.36,194274.7,19427.47,58718632.5684,1
2024-05-09 22:00:00,3020.36,3060.67,3016.67,3054.7,789134.3,78913.43,240146843.7002,1
2024-05-09 23:00:00,3054.7,3055.8,3028.11,3036,510139.7,51013.97,154953857.1334,1
2024-05-10 00:00:00,3036.01,3037.34,3021.45,3025.99,268473.8,26847.38,81279964.7116,1
2024-05-10 01:00:00,3025.99,3043,3018,3036.76,473680.5,47368.05,143561581.5627,1
2024-05-10 02:00:00,3036.76,3037.26,3025,3031.11,171301,17130.1,51930850.5664,1
2024-05-10 03:00:00,3031.1,3031.41,3023.2,3029.49,192425.2,19242.52,58264021.0647,1
2024-05-10 04:00:00,3029.49,3034.76,3025.33,3032.16,159286,15928.6,48283688.2228,1
2024-05-10 05:00:00,3032.16,3034.66,3022.02,3029.99,218377.4,21837.74,66119877.1024,1
2024-05-10 06:00:00,3029.99,3049.97,3027.77,3046.74,406151,40615.1,123504876.5989,1
2024-05-10 07:00:00,3046.83,3054.26,3039.38,3041.76,480735.8,48073.58,146446601.449,1
2024-05-10 08:00:00,3041.76,3045,3029.05,3037.74,368139.7,36813.97,111757266.7517,1
2024-05-10 09:00:00,3037.74,3038.47,3028.5,3033.69,238108.6,23810.86,72199573.7201,1
2024-05-10 10:00:00,3033.7,3035.69,3023.9,3030.85,213141.9,21314.19,64588545.9752,1
2024-05-10 11:00:00,3030.84,3039.79,3022.45,3038.2,273905.5,27390.55,83033977.9415,1
2024-05-10 12:00:00,3038.2,3044.14,3023,3028.23,457491.2,45749.12,138754850.828,1
2024-05-10 13:00:00,3028.23,3031.66,3016.66,3021.28,466886.7,46688.67,141155303.3169,1
2024-05-10 14:00:00,3021.28,3025.38,2922.14,2934.85,4368109.9,436810.99,1297016407.0018,1
2024-05-10 15:00:00,2934.86,2945.95,2906.14,2918.19,1916449,191644.9,560998385.7511,1
2024-05-10 16:00:00,2918.19,2935,2884.59,2921.76,2168602.8,216860.28,631922321.3053,1
2024-05-10 17:00:00,2921.46,2921.65,2874.91,2892.42,1425295.2,142529.52,412587738.128,1
2024-05-10 18:00:00,2892.41,2909,2885,2907.35,530089.3,53008.93,153591925.4871,1
2024-05-10 19:00:00,2907.28,2917,2897.09,2901.37,252321.7,25232.17,73341994.1087,1
